"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","ecs.version","event.category","event.created","event.dataset","event.ingested","event.kind","event.module","event.original","event.outcome","event.timezone","event.type","fileset.name","host.architecture","host.containerized","host.hostname","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","http.request.method","http.request.referrer","http.response.body.bytes","http.response.status_code","http.version","input.type","log.file.path","log.level","log.offset",message,"nginx.access.remote_ip_list","nginx.error.connection_id","process.pid","process.thread.id","related.ip","service.type","source.address","source.ip",tags,"traefik.access.user_agent.name","traefik.access.user_agent.original","traefik.access.user_agent.os_name","url.extension","url.original","url.original.text","url.path","url.query","user_agent.device.name","user_agent.name","user_agent.original","user_agent.original.text","user_agent.os.name","user_agent.os.name.text","user_agent.version"
"Oct 23, 2022 @ 05:13:42.000","c_vDBIQBoWIFLMgabalH",".ds-nginx-8.3.3-2022.10.22-000001","-","d64200aa-f702-4261-beb3-752b71acef00",webserver,"1aa0d211-c723-459f-9cdb-93022517a913",webserver,filebeat,"8.3.3","1.12.0",web,"Oct 23, 2022 @ 05:13:46.205","nginx.access","Oct 23, 2022 @ 05:13:47.206",event,nginx,"10.0.0.1 - - [23/Oct/2022:12:13:42 +0000] ""GET / HTTP/1.1"" 200 18132 ""-"" ""Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion"" ""-""",success,"+00:00",access,access,"x86_64",true,webserver,"10.0.10.80","02:42:0a:00:0a:50",webserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",GET,"-","18,132",200,"1.1",log,"/var/log/nginx/access.log","-","53,128","-","10.0.0.1","-","-","-","10.0.0.1",nginx,"10.0.0.1","10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","/","/","/","-",Other,Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","-"
"Oct 23, 2022 @ 05:13:32.000","Y_vDBIQBoWIFLMgaUanu",".ds-nginx-8.3.3-2022.10.22-000001","-","d64200aa-f702-4261-beb3-752b71acef00",webserver,"1aa0d211-c723-459f-9cdb-93022517a913",webserver,filebeat,"8.3.3","1.12.0",web,"Oct 23, 2022 @ 05:13:39.203","nginx.access","Oct 23, 2022 @ 05:13:40.205",event,nginx,"10.0.0.1 - - [23/Oct/2022:12:13:32 +0000] ""GET / HTTP/1.1"" 200 18132 ""-"" ""Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion"" ""-""",success,"+00:00",access,access,"x86_64",true,webserver,"10.0.10.80","02:42:0a:00:0a:50",webserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",GET,"-","18,132",200,"1.1",log,"/var/log/nginx/access.log","-","52,969","-","10.0.0.1","-","-","-","10.0.0.1",nginx,"10.0.0.1","10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","/","/","/","-",Other,Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","-"
"Oct 23, 2022 @ 05:13:22.000",VPvDBIQBoWIFLMgaF6lT,".ds-nginx-8.3.3-2022.10.22-000001","-","d64200aa-f702-4261-beb3-752b71acef00",webserver,"1aa0d211-c723-459f-9cdb-93022517a913",webserver,filebeat,"8.3.3","1.12.0",web,"Oct 23, 2022 @ 05:13:24.200","nginx.access","Oct 23, 2022 @ 05:13:25.202",event,nginx,"10.0.0.1 - - [23/Oct/2022:12:13:22 +0000] ""GET / HTTP/1.1"" 200 18132 ""-"" ""Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion"" ""-""",success,"+00:00",access,access,"x86_64",true,webserver,"10.0.10.80","02:42:0a:00:0a:50",webserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",GET,"-","18,132",200,"1.1",log,"/var/log/nginx/access.log","-","52,810","-","10.0.0.1","-","-","-","10.0.0.1",nginx,"10.0.0.1","10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","/","/","/","-",Other,Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","-"
"Oct 23, 2022 @ 05:13:12.000","RfvCBIQBoWIFLMga-6n3",".ds-nginx-8.3.3-2022.10.22-000001","-","d64200aa-f702-4261-beb3-752b71acef00",webserver,"1aa0d211-c723-459f-9cdb-93022517a913",webserver,filebeat,"8.3.3","1.12.0",web,"Oct 23, 2022 @ 05:13:17.197","nginx.access","Oct 23, 2022 @ 05:13:18.199",event,nginx,"10.0.0.1 - - [23/Oct/2022:12:13:12 +0000] ""GET / HTTP/1.1"" 200 18132 ""-"" ""Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion"" ""-""",success,"+00:00",access,access,"x86_64",true,webserver,"10.0.10.80","02:42:0a:00:0a:50",webserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",GET,"-","18,132",200,"1.1",log,"/var/log/nginx/access.log","-","52,651","-","10.0.0.1","-","-","-","10.0.0.1",nginx,"10.0.0.1","10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","/","/","/","-",Other,Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","-"
"Oct 23, 2022 @ 05:13:02.000",NvvCBIQBoWIFLMgawalc,".ds-nginx-8.3.3-2022.10.22-000001","-","d64200aa-f702-4261-beb3-752b71acef00",webserver,"1aa0d211-c723-459f-9cdb-93022517a913",webserver,filebeat,"8.3.3","1.12.0",web,"Oct 23, 2022 @ 05:13:02.194","nginx.access","Oct 23, 2022 @ 05:13:03.195",event,nginx,"10.0.0.1 - - [23/Oct/2022:12:13:02 +0000] ""GET / HTTP/1.1"" 200 18132 ""-"" ""Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion"" ""-""",success,"+00:00",access,access,"x86_64",true,webserver,"10.0.10.80","02:42:0a:00:0a:50",webserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",GET,"-","18,132",200,"1.1",log,"/var/log/nginx/access.log","-","52,492","-","10.0.0.1","-","-","-","10.0.0.1",nginx,"10.0.0.1","10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","/","/","/","-",Other,Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","-"
"Oct 23, 2022 @ 05:12:52.000","J_vCBIQBoWIFLMgatamg",".ds-nginx-8.3.3-2022.10.22-000001","-","d64200aa-f702-4261-beb3-752b71acef00",webserver,"1aa0d211-c723-459f-9cdb-93022517a913",webserver,filebeat,"8.3.3","1.12.0",web,"Oct 23, 2022 @ 05:12:59.190","nginx.access","Oct 23, 2022 @ 05:13:00.191",event,nginx,"10.0.0.1 - - [23/Oct/2022:12:12:52 +0000] ""GET / HTTP/1.1"" 200 18132 ""-"" ""Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion"" ""-""",success,"+00:00",access,access,"x86_64",true,webserver,"10.0.10.80","02:42:0a:00:0a:50",webserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",GET,"-","18,132",200,"1.1",log,"/var/log/nginx/access.log","-","52,333","-","10.0.0.1","-","-","-","10.0.0.1",nginx,"10.0.0.1","10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","/","/","/","-",Other,Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","-"
"Oct 23, 2022 @ 05:12:41.000",GPvCBIQBoWIFLMgae6kF,".ds-nginx-8.3.3-2022.10.22-000001","-","d64200aa-f702-4261-beb3-752b71acef00",webserver,"1aa0d211-c723-459f-9cdb-93022517a913",webserver,filebeat,"8.3.3","1.12.0",web,"Oct 23, 2022 @ 05:12:44.187","nginx.access","Oct 23, 2022 @ 05:12:45.189",event,nginx,"10.0.0.1 - - [23/Oct/2022:12:12:41 +0000] ""GET / HTTP/1.1"" 200 18132 ""-"" ""Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion"" ""-""",success,"+00:00",access,access,"x86_64",true,webserver,"10.0.10.80","02:42:0a:00:0a:50",webserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",GET,"-","18,132",200,"1.1",log,"/var/log/nginx/access.log","-","52,174","-","10.0.0.1","-","-","-","10.0.0.1",nginx,"10.0.0.1","10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","/","/","/","-",Other,Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","-"
"Oct 23, 2022 @ 05:12:31.000",CPvCBIQBoWIFLMgaX6mq,".ds-nginx-8.3.3-2022.10.22-000001","-","d64200aa-f702-4261-beb3-752b71acef00",webserver,"1aa0d211-c723-459f-9cdb-93022517a913",webserver,filebeat,"8.3.3","1.12.0",web,"Oct 23, 2022 @ 05:12:37.184","nginx.access","Oct 23, 2022 @ 05:12:38.185",event,nginx,"10.0.0.1 - - [23/Oct/2022:12:12:31 +0000] ""GET / HTTP/1.1"" 200 18132 ""-"" ""Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion"" ""-""",success,"+00:00",access,access,"x86_64",true,webserver,"10.0.10.80","02:42:0a:00:0a:50",webserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",GET,"-","18,132",200,"1.1",log,"/var/log/nginx/access.log","-","52,015","-","10.0.0.1","-","-","-","10.0.0.1",nginx,"10.0.0.1","10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","/","/","/","-",Other,Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","-"
"Oct 23, 2022 @ 05:12:21.000","-fvCBIQBoWIFLMgaJagQ",".ds-nginx-8.3.3-2022.10.22-000001","-","d64200aa-f702-4261-beb3-752b71acef00",webserver,"1aa0d211-c723-459f-9cdb-93022517a913",webserver,filebeat,"8.3.3","1.12.0",web,"Oct 23, 2022 @ 05:12:22.181","nginx.access","Oct 23, 2022 @ 05:12:23.183",event,nginx,"10.0.0.1 - - [23/Oct/2022:12:12:21 +0000] ""GET / HTTP/1.1"" 200 18132 ""-"" ""Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion"" ""-""",success,"+00:00",access,access,"x86_64",true,webserver,"10.0.10.80","02:42:0a:00:0a:50",webserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",GET,"-","18,132",200,"1.1",log,"/var/log/nginx/access.log","-","51,856","-","10.0.0.1","-","-","-","10.0.0.1",nginx,"10.0.0.1","10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","/","/","/","-",Other,Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","-"
"Oct 23, 2022 @ 05:12:11.000",6vvCBIQBoWIFLMgaCai0,".ds-nginx-8.3.3-2022.10.22-000001","-","d64200aa-f702-4261-beb3-752b71acef00",webserver,"1aa0d211-c723-459f-9cdb-93022517a913",webserver,filebeat,"8.3.3","1.12.0",web,"Oct 23, 2022 @ 05:12:15.177","nginx.access","Oct 23, 2022 @ 05:12:16.180",event,nginx,"10.0.0.1 - - [23/Oct/2022:12:12:11 +0000] ""GET / HTTP/1.1"" 200 18132 ""-"" ""Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion"" ""-""",success,"+00:00",access,access,"x86_64",true,webserver,"10.0.10.80","02:42:0a:00:0a:50",webserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",GET,"-","18,132",200,"1.1",log,"/var/log/nginx/access.log","-","51,697","-","10.0.0.1","-","-","-","10.0.0.1",nginx,"10.0.0.1","10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","/","/","/","-",Other,Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","-"
"Oct 23, 2022 @ 05:12:01.000","2_vBBIQBoWIFLMga7qhY",".ds-nginx-8.3.3-2022.10.22-000001","-","d64200aa-f702-4261-beb3-752b71acef00",webserver,"1aa0d211-c723-459f-9cdb-93022517a913",webserver,filebeat,"8.3.3","1.12.0",web,"Oct 23, 2022 @ 05:12:08.173","nginx.access","Oct 23, 2022 @ 05:12:09.175",event,nginx,"10.0.0.1 - - [23/Oct/2022:12:12:01 +0000] ""GET / HTTP/1.1"" 200 18132 ""-"" ""Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion"" ""-""",success,"+00:00",access,access,"x86_64",true,webserver,"10.0.10.80","02:42:0a:00:0a:50",webserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",GET,"-","18,132",200,"1.1",log,"/var/log/nginx/access.log","-","51,538","-","10.0.0.1","-","-","-","10.0.0.1",nginx,"10.0.0.1","10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","/","/","/","-",Other,Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","-"
"Oct 23, 2022 @ 05:11:51.000",zPvBBIQBoWIFLMgas6i7,".ds-nginx-8.3.3-2022.10.22-000001","-","d64200aa-f702-4261-beb3-752b71acef00",webserver,"1aa0d211-c723-459f-9cdb-93022517a913",webserver,filebeat,"8.3.3","1.12.0",web,"Oct 23, 2022 @ 05:11:53.169","nginx.access","Oct 23, 2022 @ 05:11:54.170",event,nginx,"10.0.0.1 - - [23/Oct/2022:12:11:51 +0000] ""GET / HTTP/1.1"" 200 18132 ""-"" ""Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion"" ""-""",success,"+00:00",access,access,"x86_64",true,webserver,"10.0.10.80","02:42:0a:00:0a:50",webserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",GET,"-","18,132",200,"1.1",log,"/var/log/nginx/access.log","-","51,379","-","10.0.0.1","-","-","-","10.0.0.1",nginx,"10.0.0.1","10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","/","/","/","-",Other,Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","-"
"Oct 23, 2022 @ 05:11:40.000",vfvBBIQBoWIFLMgamKhh,".ds-nginx-8.3.3-2022.10.22-000001","-","d64200aa-f702-4261-beb3-752b71acef00",webserver,"1aa0d211-c723-459f-9cdb-93022517a913",webserver,filebeat,"8.3.3","1.12.0",web,"Oct 23, 2022 @ 05:11:46.166","nginx.access","Oct 23, 2022 @ 05:11:47.168",event,nginx,"10.0.0.1 - - [23/Oct/2022:12:11:40 +0000] ""GET / HTTP/1.1"" 200 18132 ""-"" ""Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion"" ""-""",success,"+00:00",access,access,"x86_64",true,webserver,"10.0.10.80","02:42:0a:00:0a:50",webserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",GET,"-","18,132",200,"1.1",log,"/var/log/nginx/access.log","-","51,220","-","10.0.0.1","-","-","-","10.0.0.1",nginx,"10.0.0.1","10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","/","/","/","-",Other,Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","-"
"Oct 23, 2022 @ 05:11:30.000","n_vBBIQBoWIFLMgaXajE",".ds-nginx-8.3.3-2022.10.22-000001","-","d64200aa-f702-4261-beb3-752b71acef00",webserver,"1aa0d211-c723-459f-9cdb-93022517a913",webserver,filebeat,"8.3.3","1.12.0",web,"Oct 23, 2022 @ 05:11:31.162","nginx.access","Oct 23, 2022 @ 05:11:32.164",event,nginx,"10.0.0.1 - - [23/Oct/2022:12:11:30 +0000] ""GET / HTTP/1.1"" 200 18132 ""-"" ""Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion"" ""-""",success,"+00:00",access,access,"x86_64",true,webserver,"10.0.10.80","02:42:0a:00:0a:50",webserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",GET,"-","18,132",200,"1.1",log,"/var/log/nginx/access.log","-","51,061","-","10.0.0.1","-","-","-","10.0.0.1",nginx,"10.0.0.1","10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","/","/","/","-",Other,Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","-"
"Oct 23, 2022 @ 05:11:20.000",nvvBBIQBoWIFLMgaQqhp,".ds-nginx-8.3.3-2022.10.22-000001","-","d64200aa-f702-4261-beb3-752b71acef00",webserver,"1aa0d211-c723-459f-9cdb-93022517a913",webserver,filebeat,"8.3.3","1.12.0",web,"Oct 23, 2022 @ 05:11:24.160","nginx.access","Oct 23, 2022 @ 05:11:25.161",event,nginx,"10.0.0.1 - - [23/Oct/2022:12:11:20 +0000] ""GET / HTTP/1.1"" 200 18132 ""-"" ""Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion"" ""-""",success,"+00:00",access,access,"x86_64",true,webserver,"10.0.10.80","02:42:0a:00:0a:50",webserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",GET,"-","18,132",200,"1.1",log,"/var/log/nginx/access.log","-","50,902","-","10.0.0.1","-","-","-","10.0.0.1",nginx,"10.0.0.1","10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","/","/","/","-",Other,Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","-"
"Oct 23, 2022 @ 05:11:10.000","j_vBBIQBoWIFLMgaJ6gQ",".ds-nginx-8.3.3-2022.10.22-000001","-","d64200aa-f702-4261-beb3-752b71acef00",webserver,"1aa0d211-c723-459f-9cdb-93022517a913",webserver,filebeat,"8.3.3","1.12.0",web,"Oct 23, 2022 @ 05:11:17.158","nginx.access","Oct 23, 2022 @ 05:11:18.159",event,nginx,"10.0.0.1 - - [23/Oct/2022:12:11:10 +0000] ""GET / HTTP/1.1"" 200 18132 ""-"" ""Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion"" ""-""",success,"+00:00",access,access,"x86_64",true,webserver,"10.0.10.80","02:42:0a:00:0a:50",webserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",GET,"-","18,132",200,"1.1",log,"/var/log/nginx/access.log","-","50,743","-","10.0.0.1","-","-","-","10.0.0.1",nginx,"10.0.0.1","10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","/","/","/","-",Other,Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","-"
"Oct 23, 2022 @ 05:11:00.000",gPvABIQBoWIFLMga7Kh0,".ds-nginx-8.3.3-2022.10.22-000001","-","d64200aa-f702-4261-beb3-752b71acef00",webserver,"1aa0d211-c723-459f-9cdb-93022517a913",webserver,filebeat,"8.3.3","1.12.0",web,"Oct 23, 2022 @ 05:11:02.153","nginx.access","Oct 23, 2022 @ 05:11:03.155",event,nginx,"10.0.0.1 - - [23/Oct/2022:12:11:00 +0000] ""GET / HTTP/1.1"" 200 18132 ""-"" ""Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion"" ""-""",success,"+00:00",access,access,"x86_64",true,webserver,"10.0.10.80","02:42:0a:00:0a:50",webserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",GET,"-","18,132",200,"1.1",log,"/var/log/nginx/access.log","-","50,584","-","10.0.0.1","-","-","-","10.0.0.1",nginx,"10.0.0.1","10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","/","/","/","-",Other,Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","-"
"Oct 23, 2022 @ 05:10:50.000",cfvABIQBoWIFLMga0agZ,".ds-nginx-8.3.3-2022.10.22-000001","-","d64200aa-f702-4261-beb3-752b71acef00",webserver,"1aa0d211-c723-459f-9cdb-93022517a913",webserver,filebeat,"8.3.3","1.12.0",web,"Oct 23, 2022 @ 05:10:55.151","nginx.access","Oct 23, 2022 @ 05:10:56.153",event,nginx,"10.0.0.1 - - [23/Oct/2022:12:10:50 +0000] ""GET / HTTP/1.1"" 200 18132 ""-"" ""Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion"" ""-""",success,"+00:00",access,access,"x86_64",true,webserver,"10.0.10.80","02:42:0a:00:0a:50",webserver,bullseye,debian,"5.15.0-52-generic","Debian GNU/Linux","Debian GNU/Linux",debian,linux,"11 (bullseye)",GET,"-","18,132",200,"1.1",log,"/var/log/nginx/access.log","-","50,425","-","10.0.0.1","-","-","-","10.0.0.1",nginx,"10.0.0.1","10.0.0.1","_geoip_database_unavailable_GeoLite2-City.mmdb, _geoip_database_unavailable_GeoLite2-ASN.mmdb",Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","/","/","/","-",Other,Other,"Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","Mozilla/5.0 (platform; rv:geckoversion) Gecko/geckotrail Firefox/firefoxversion","-","-","-"
