@timestamp,agent.type,destination.bytes,destination.ip,destination.port,event.type,host.ip,host.os.version,network.packets,network.transport,network.type,source.ip,source.port
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,4321,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,8100,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,280,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,3211,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,5989,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1580,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,79,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,9050,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1096,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,10778,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,3013,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1054,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,2492,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,6112,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,65129,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,8089,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,15002,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,19801,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,515,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,6567,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,99,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,631,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,64680,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,3869,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,2601,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,3800,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,4443,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,50006,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,9103,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1755,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1521,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,44176,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,50300,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,5101,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,3369,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1132,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,27355,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,27715,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,3017,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,12174,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,5915,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,56737,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,8087,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1141,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1783,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,9111,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,89,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,3001,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1201,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,2160,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,2006,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1082,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,7920,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,5226,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,407,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,32775,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,648,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,417,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,4006,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,38292,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,10000,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1503,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,2196,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,3809,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,10003,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,5100,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,9081,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,49167,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,50001,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,4002,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1556,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,990,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,5925,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,5906,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,52869,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,3268,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,5800,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,888,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,16012,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,6009,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1175,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,42,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1095,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,82,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1999,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,2041,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,3737,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,44443,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1864,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,7435,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,32,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,9207,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1055,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,3260,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1259,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,8090,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,7,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1169,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,8181,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,8701,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,7443,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,9877,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,32777,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,28201,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,52848,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,2191,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,6839,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,3372,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1088,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,50500,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1098,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,57797,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,481,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,3690,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,26,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,3367,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,6389,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,8022,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,2043,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,541,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,49176,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1334,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,6100,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,801,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,5405,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,5801,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,2222,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,6006,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,4224,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,32778,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1060,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,512,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,3333,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,5120,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,787,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,21571,connection,172.16.0.2,8 (jessie),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,4321,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,8100,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,280,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,3000,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1839,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,5989,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,9917,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1117,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,79,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,32771,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1145,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1096,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,10778,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,3013,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1054,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,1236,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,6112,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,10617,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
"Oct 24, 2022 @ 22:16:40.002",packetbeat,54B,172.16.0.2,8089,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,58145
