@timestamp,_id,_index,_score,agent.ephemeral_id,agent.hostname,agent.id,agent.name,agent.type,agent.version,ecs.version,error.message,event.action,event.category,event.dataset,event.id,event.kind,event.module,event.origin,event.outcome,event.type,file.ctime,file.extension,file.gid,file.group,file.hash.sha1,file.inode,file.mime_type,file.mode,file.mtime,file.owner,file.path,file.path.text,file.setgid,file.setuid,file.size,file.target_path,file.target_path.text,file.type,file.uid,host.architecture,host.containerized,host.hostname,host.id,host.ip,host.mac,host.name,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.name.text,host.os.platform,host.os.type,host.os.version,message,process.args,process.entity_id,process.executable,process.executable.text,process.hash.sha1,process.name,process.name.text,process.parent.pid,process.pid,process.start,process.working_directory,process.working_directory.text,related.ip,related.user,service.type,source.ip,system.audit.host.architecture,system.audit.host.boottime,system.audit.host.containerized,system.audit.host.hostname,system.audit.host.id,system.audit.host.ip,system.audit.host.mac,system.audit.host.os.codename,system.audit.host.os.family,system.audit.host.os.kernel,system.audit.host.os.name,system.audit.host.os.platform,system.audit.host.os.type,system.audit.host.os.version,system.audit.host.timezone.name,system.audit.host.timezone.offset.sec,system.audit.host.uptime,system.audit.user.dir,system.audit.user.gid,system.audit.user.group.gid,system.audit.user.group.id,system.audit.user.group.name,system.audit.user.name,system.audit.user.password.last_changed,system.audit.user.password.type,system.audit.user.shell,system.audit.user.uid,system.audit.user.user_information,user.effective.group.id,user.effective.id,user.entity_id,user.group.id,user.group.name,user.id,user.name,user.name.text,user.saved.group.id,user.saved.id,user.terminal,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.316",EMcs_oMBlM6FNcp7Rndi,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.955",-,0,root,d1bdca52d37a72492d5810b1e6d7cb5af8c94dcc,1181114,application/x-executable,755,"Feb 21, 2022 @ 09:49:57.000",root,/usr/bin/mount,/usr/bin/mount,-,TRUE,"47,480",-,-,file,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.315",Dscs_oMBlM6FNcp7Rndi,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.951",-,0,root,5c6ec04296c4ffa15e0489dbec26d6f32e35f734,1181112,application/x-executable,755,"Feb 8, 2022 @ 00:03:08.000",root,/usr/bin/mktemp,/usr/bin/mktemp,-,-,"39,424",-,-,file,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.315",D8cs_oMBlM6FNcp7Rndi,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.951",-,0,root,20cb83eaa92851db8e91dbbc462fa32dd81b440e,1181113,application/x-executable,755,"Feb 21, 2022 @ 09:49:57.000",root,/usr/bin/more,/usr/bin/more,-,-,"43,392",-,-,file,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.314",Dccs_oMBlM6FNcp7Rndi,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.951",-,0,root,8b292d6405de03fc8639c9744768caa89be769d4,1181111,application/x-executable,755,"Feb 8, 2022 @ 00:03:08.000",root,/usr/bin/mknod,/usr/bin/mknod,-,-,"43,520",-,-,file,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.313",DMcs_oMBlM6FNcp7Rndi,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.951",-,0,root,eb59c6433f20f4ef23e5795623ebac092ef3b31f,1181110,application/x-executable,755,"Feb 8, 2022 @ 00:03:08.000",root,/usr/bin/mkfifo,/usr/bin/mkfifo,-,-,"39,424",-,-,file,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.312",C8cs_oMBlM6FNcp7Rndi,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.951",-,0,root,20c32e25f5bf1b189fa917b84e258a1cdfb66bad,1181109,application/x-executable,755,"Feb 8, 2022 @ 00:03:08.000",root,/usr/bin/mkdir,/usr/bin/mkdir,-,-,"68,096",-,-,file,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.309",Cccs_oMBlM6FNcp7Rndi,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.951",-,0,root,-,1181107,-,777,"Feb 8, 2022 @ 00:03:08.000",root,/usr/bin/md5sum.textutils,/usr/bin/md5sum.textutils,-,-,-,/usr/bin/md5sum,/usr/bin/md5sum,symlink,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.309",Cscs_oMBlM6FNcp7Rndi,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.951",-,0,root,497a8dc915357fce6d771fa101ab63b3d4d05a36,1181108,application/x-executable,755,"Feb 21, 2022 @ 09:49:57.000",root,/usr/bin/mesg,/usr/bin/mesg,-,-,"14,712",-,-,file,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.287",CMcs_oMBlM6FNcp7Rndi,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.951",-,0,root,9d29e67db423e432993483b7c2531674aa12c3e2,1181106,application/x-executable,755,"Feb 8, 2022 @ 00:03:08.000",root,/usr/bin/md5sum,/usr/bin/md5sum,-,-,"43,424",-,-,file,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.286",B8cs_oMBlM6FNcp7Rndi,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.951",-,0,root,7d8afaa3790c03037ee6371d6fc47b833f491ae1,1181105,application/x-executable,755,"Feb 21, 2022 @ 09:49:57.000",root,/usr/bin/mcookie,/usr/bin/mcookie,-,-,"27,072",-,-,file,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.284",Bscs_oMBlM6FNcp7Rndi,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.951",-,0,root,4740f4d6975750e2708c07ce7a85e3564226b3b2,1181104,application/x-executable,755,"Jan 24, 2022 @ 05:57:23.000",root,/usr/bin/mawk,/usr/bin/mawk,-,-,"158,504",-,-,file,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.280",Bccs_oMBlM6FNcp7Rndi,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.951",-,0,root,fcd20f8c919a578d9ba8c66760b74743dece9a92,1181103,-,755,"Oct 4, 2022 @ 05:44:47.000",root,/usr/bin/man,/usr/bin/man,-,-,320,-,-,file,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.277",BMcs_oMBlM6FNcp7Rndi,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.947",-,0,root,52b434ca7d0821f40cee1e91b280c60691db0be6,1181102,application/x-executable,755,"Feb 21, 2022 @ 09:49:57.000",root,/usr/bin/lsns,/usr/bin/lsns,-,-,"39,296",-,-,file,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.275",A8cs_oMBlM6FNcp7Rndi,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.947",-,0,root,bde6caa2d15d84c24bd51639b120ae9d74ac1fb8,1181101,application/x-executable,755,"Feb 21, 2022 @ 09:49:57.000",root,/usr/bin/lsmem,/usr/bin/lsmem,-,-,"39,288",-,-,file,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.265",Ascs_oMBlM6FNcp7Rndi,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.947",-,0,root,6d91e78e4af2f348cbeb2378082a0506f8249997,1181100,application/x-executable,755,"Feb 21, 2022 @ 09:49:57.000",root,/usr/bin/lslogins,/usr/bin/lslogins,-,-,"51,576",-,-,file,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.264",Accs_oMBlM6FNcp7Rndi,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.947",-,0,root,844f191287e18224bcbc037a681bed022faa081a,1181099,application/x-executable,755,"Feb 21, 2022 @ 09:49:57.000",root,/usr/bin/lslocks,/usr/bin/lslocks,-,-,"31,432",-,-,file,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.263",AMcs_oMBlM6FNcp7Rndi,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.947",-,0,root,e73fb994d920f6398d3ad03c0411ff7c2b7dc66d,1181098,application/x-executable,755,"Feb 21, 2022 @ 09:49:57.000",root,/usr/bin/lsipc,/usr/bin/lsipc,-,-,"51,576",-,-,file,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.262",_8cs_oMBlM6FNcp7RnZi,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.947",-,0,root,ad647818b2063f001cfbe9792865cb6cb9a6a150,1181097,application/x-executable,755,"Feb 21, 2022 @ 09:49:57.000",root,/usr/bin/lscpu,/usr/bin/lscpu,-,-,"100,728",-,-,file,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.261",_scs_oMBlM6FNcp7RnZi,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.947",-,0,root,7b2a823517c55333722b8f7842c6e2505c3f7477,1181096,application/x-executable,755,"Feb 21, 2022 @ 09:49:57.000",root,/usr/bin/lsblk,/usr/bin/lsblk,-,-,"125,312",-,-,file,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.260",_Mcs_oMBlM6FNcp7RnZW,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.947",-,0,root,438c56ab075a532f355ed46e2ca1ba4d9fb55d2f,1181095,application/x-executable,755,"Jun 2, 2022 @ 07:15:15.000",root,/usr/bin/lsattr,/usr/bin/lsattr,-,-,"14,656",-,-,file,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.260",_ccs_oMBlM6FNcp7RnZW,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 14, 2022 @ 16:49:56.388",-,0,root,6e48747582e61c5d9f09fd8e6a087a3f75da14bc,1190684,-,755,"Aug 26, 2019 @ 05:11:20.000",root,/usr/bin/lsb_release,/usr/bin/lsb_release,-,-,"3,638",-,-,file,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oct 22, 2022 @ 13:30:57.259",-8cs_oMBlM6FNcp7RnZW,.ds-auditbeat-8.3.3-2022.10.22-000001,-,3ff4304d-7b0e-40ae-974b-3f23b7638303,6d29bb3e3d3e,80c7a149-a4fc-4652-ad9f-26d83efdbce9,6d29bb3e3d3e,auditbeat,8.3.3,8.0.0,-,initial_scan,file,file,-,event,file_integrity,info,"Oct 11, 2022 @ 20:10:55.947",-,0,root,8b24bc69bd1e97d5d9932448d0f8badaaeb2dd38,1181094,application/x-executable,755,"Feb 8, 2022 @ 00:03:08.000",root,/usr/bin/ls,/usr/bin/ls,-,-,"138,208",-,-,file,0,x86_64,TRUE,6d29bb3e3d3e,b9675852aa3f4a66b2fe60f5613e3a16,"172.17.0.3, 192.168.0.3","02:42:ac:11:00:03, 02:42:c0:a8:00:03",6d29bb3e3d3e,jammy,debian,5.4.0-131-generic,Ubuntu,Ubuntu,ubuntu,linux,22.04.1 LTS (Jammy Jellyfish),-,-,-,-,-,-,-,-,-,-,-,-,-,-,file_integrity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
